time,cylinder_pressure,brake_power,air_fuel_ratio,boost_pressure,exhaust_temp,rpm,injection_timing,vibration
1.251,60.6378,47.747,14.3812,2.1203,519.6466,2248.9988,11.6097,0.2428
1.252,59.4512,47.9205,14.2115,2.1765,516.8738,2247.1192,11.4658,-0.0894
1.253,57.3839,48.2534,14.1922,2.2514,515.3519,2248.0445,11.1938,-0.233
1.254,53.3732,48.8909,14.1613,2.2736,515.0791,2244.2073,11.0725,-0.2435
1.255,48.8549,48.8009,14.1315,2.2725,511.6392,2234.2004,11.0011,-0.6112
1.256,47.3816,48.6963,14.0156,2.2576,513.2392,2226.9748,10.9916,-1.0697
1.257,46.7127,49.2055,13.9734,2.151,511.5823,2223.9263,11.3325,-0.5124
1.258,49.2616,49.4328,13.9547,2.0404,509.8656,2213.2881,11.4812,-0.2843
1.259,53.4771,49.7266,13.9682,1.9051,509.8717,2206.176,11.648,-0.0963
1.26,61.1272,49.7953,13.9321,1.7923,507.3858,2199.5499,11.9596,0.2894
1.261,65.9988,49.8856,14.1218,1.7692,505.1764,2191.8403,12.3487,0.5586
1.262,70.6847,49.7298,14.066,1.7003,506.4526,2185.124,12.5542,0.2268
1.263,73.1146,50.0545,14.1766,1.6803,505.324,2179.7754,12.8511,0.1509
1.264,72.5365,49.7957,14.1639,1.7453,504.5048,2172.0059,12.9053,0.3328
1.265,69.6425,50.2296,14.4433,1.8536,504.4344,2168.4272,12.9586,0.2338
1.266,66.5068,49.7313,14.4638,1.9293,502.5365,2159.567,12.9189,0.1011
1.267,63.253,49.7235,14.5567,2.0055,503.199,2154.9787,12.8938,0.6491
1.268,62.2372,49.473,14.6518,2.1446,502.7678,2150.2016,12.7338,0.6472
1.269,60.8315,49.2053,14.6796,2.2156,500.904,2153.2962,12.2792,0.2874
1.27,60.3718,48.4192,14.8569,2.2892,501.9571,2148.3533,11.9563,0.0596
1.271,60.1746,48.6635,14.9148,2.3038,500.7249,2149.5565,11.6454,0.0368
1.272,58.352,48.1015,14.9521,2.2967,500.3242,2149.5708,11.3824,-0.6243
1.273,56.1309,47.6906,14.9116,2.2343,501.8133,2154.0989,11.222,-0.8716
1.274,53.0507,47.2272,15.0906,2.1067,501.6723,2159.0935,11.0105,-0.4438
1.275,51.0961,46.7453,14.9913,1.9985,499.4301,2167.2807,10.943,-0.5179
1.276,47.1032,46.6367,15.02,1.8809,501.087,2177.624,11.1279,-0.4856
1.277,47.5205,46.1147,14.9221,1.7919,499.3825,2179.7924,11.1738,-0.0261
1.278,50.0623,45.6379,14.9397,1.7187,498.59,2182.8072,11.3533,0.0138
1.279,54.6804,45.2555,14.8781,1.7023,500.3841,2191.8095,11.6247,-0.26
1.28,59.8243,45.1904,14.7568,1.7571,501.4176,2200.9111,12.0272,-0.0758
1.281,65.972,44.9205,14.6582,1.7711,501.0603,2208.5329,12.3228,0.0324
1.282,70.6759,44.5023,14.5903,1.8489,502.2447,2211.698,12.6127,-0.0723
1.283,72.6375,44.4991,14.4928,1.9482,502.1613,2224.1952,12.7748,0.2857
1.284,72.0888,44.0627,14.4141,2.0798,503.514,2230.0513,13.0034,0.8511
1.285,70.5591,44.3476,14.2665,2.177,502.8468,2235.2996,12.9657,0.8547
1.286,65.3435,44.2606,14.2332,2.2709,505.1089,2241.1502,12.8903,0.5441
1.287,63.6109,44.0793,14.2074,2.2813,505.8685,2245.0405,12.7802,0.7419
1.288,61.053,43.8883,14.0439,2.2989,506.4606,2247.9063,12.6007,0.3464
1.289,60.1144,44.3264,13.9816,2.2503,508.5035,2248.5874,12.2134,-0.3083
1.29,60.1448,43.9619,14.0462,2.2289,506.8602,2250.4378,12.0351,-0.3086
1.291,59.5792,44.2809,13.9963,2.093,509.5904,2253.0336,11.6856,-0.0179
1.292,58.255,44.6728,14.0746,1.9551,509.7256,2249.2152,11.5723,-0.3437
1.293,57.9854,44.7097,14.0779,1.8555,510.0337,2245.968,11.2638,-0.2419
1.294,53.084,44.8294,14.0695,1.7998,511.6833,2240.3023,11.0559,0.0295
1.295,49.8248,45.237,14.119,1.7425,512.9316,2234.6113,10.9828,-0.3996
1.296,48.2711,45.7308,14.1672,1.7013,516.9374,2229.8466,10.976,-0.6727
1.297,47.3713,45.7781,14.2045,1.7083,515.6462,2224.3233,11.2188,-0.4794
1.298,49.3314,46.3576,14.3415,1.782,515.2258,2211.9062,11.447,-0.4561
1.299,53.9725,46.685,14.4307,1.8984,519.3557,2208.5604,11.6863,-0.5254
1.3,59.4336,46.8073,14.5827,1.9851,519.4489,2201.5115,11.975,0.0746
1.301,66.1532,47.07,14.667,2.0874,521.7407,2188.2544,12.2776,0.632
1.302,71.014,48.0472,14.7188,2.2119,522.5163,2183.4599,12.5303,0.5453
1.303,72.95,48.2979,14.8021,2.277,523.8057,2178.5752,12.8154,0.5435
1.304,72.8207,48.5555,14.7849,2.3344,524.1364,2171.6279,12.9372,0.6703
1.305,69.4492,48.8518,14.9058,2.2638,525.1608,2167.6,13.0213,0.3764
1.306,66.2358,48.6844,14.9925,2.2407,526.6126,2158.848,12.9775,0.0158
1.307,63.768,49.2605,15.0187,2.1448,527.607,2151.8835,12.7824,0.1917
1.308,60.479,49.4046,15.0462,2.0218,529.7825,2151.8516,12.5028,0.2855
1.309,59.9861,49.5816,14.982,1.9224,531.0546,2145.7924,12.3025,0.1171
1.31,59.4697,50.0674,15.0055,1.8251,533.4851,2147.6967,11.9782,0.2685
1.311,59.3912,50.0811,14.98,1.7575,531.7278,2152.113,11.6994,0.2977
1.312,58.888,50.2204,14.9495,1.7039,534.7769,2153.8911,11.4077,-0.4308
1.313,57.3291,50.3032,14.8118,1.7169,535.0,2154.5171,11.1484,-0.6479
1.314,52.6483,49.6903,14.7026,1.7402,535.0139,2159.8539,11.1321,-0.5409
1.315,49.9629,49.6759,14.6541,1.8118,535.4994,2163.3595,11.0299,-0.8036
1.316,48.2462,49.911,14.641,1.9296,536.4413,2170.2747,10.989,-0.8979
1.317,47.0497,49.8554,14.4531,2.0208,536.7831,2180.409,11.1152,-0.1764
1.318,49.2726,49.1135,14.4548,2.1476,537.6332,2185.7808,11.3715,-0.0016
1.319,53.133,49.2434,14.2546,2.2349,539.0237,2191.2708,11.7271,-0.0007
1.32,59.8912,48.5613,14.3035,2.2898,537.4651,2199.0495,12.0053,0.194
1.321,65.5869,48.6667,14.143,2.2818,539.3971,2208.6008,12.2953,0.2267
1.322,71.4186,48.5185,14.0994,2.3036,540.061,2215.8924,12.4468,-0.018
1.323,72.1378,47.6778,13.9835,2.1919,539.3567,2224.1223,12.8435,-0.1234
1.324,73.0462,47.3772,13.9654,2.0933,541.2419,2229.526,12.9627,0.516
1.325,69.4288,47.2178,13.9579,2.0005,540.6158,2235.6252,12.9784,0.5033
1.326,66.8685,46.5197,14.0176,1.9187,539.2478,2239.7173,12.9556,0.5166
1.327,63.3572,46.1162,14.0515,1.8063,537.0934,2245.7208,12.7441,0.789
1.328,61.5399,45.659,14.074,1.6899,539.6847,2247.8972,12.6216,0.6831
1.329,60.283,45.9244,14.1034,1.6758,539.0659,2249.2878,12.2795,0.0186
1.33,60.0645,44.9627,14.1078,1.7234,538.9216,2250.1434,11.9577,-0.0677
1.331,60.1424,45.0111,14.2633,1.7752,539.1502,2250.8036,11.6362,-0.1993
1.332,58.584,44.8459,14.3372,1.8448,540.8348,2247.7528,11.3965,-0.6405
1.333,55.5064,44.3352,14.5462,1.9425,537.5718,2243.2244,11.2504,-0.591
1.334,53.2202,44.233,14.5226,2.0794,537.4262,2239.4608,11.024,-0.1603
1.335,49.4868,44.2043,14.6821,2.1908,536.7609,2238.7397,11.0157,-0.2271
1.336,46.9751,44.5736,14.7537,2.2156,535.1107,2226.9778,11.1142,-0.3478
1.337,46.7524,44.2482,14.8555,2.3022,535.2129,2220.9415,11.2723,-0.1484
1.338,49.3698,44.2559,14.9,2.2562,533.4212,2215.9848,11.4151,-0.2473
1.339,54.3593,43.9225,14.9837,2.2523,532.4155,2204.5689,11.7665,-0.6747
1.34,59.0933,44.1512,14.9286,2.1813,532.2402,2199.5906,12.0112,-0.2318
1.341,66.0305,44.1058,14.9761,2.078,531.616,2189.8632,12.2452,0.1744
1.342,70.3933,44.6291,15.0858,1.9713,528.8965,2183.7114,12.6197,0.2673
1.343,72.7833,44.909,14.9684,1.8495,529.4082,2176.3766,12.8449,0.5217
1.344,72.6435,45.3221,14.865,1.7821,526.4791,2171.5328,13.0308,1.035
1.345,69.6724,45.2899,14.9031,1.7011,527.1452,2163.5946,12.992,0.6022
1.346,67.2514,45.8416,14.8293,1.6864,528.2151,2160.6092,12.9214,0.2427
1.347,62.3234,46.2893,14.7784,1.7045,521.6995,2156.9363,12.7683,0.3293
1.348,61.0118,45.9757,14.7056,1.7855,522.6844,2152.6728,12.6778,0.1435
1.349,60.2987,46.4257,14.6213,1.8919,521.1713,2151.1416,12.3033,-0.2834
1.35,60.2104,46.6721,14.5716,1.9958,519.6492,2148.4817,12.0347,-0.0084
1.351,59.4575,47.2577,14.4511,2.0978,519.8924,2148.7795,11.7143,0.2373
1.352,59.1529,47.7992,14.3665,2.2009,518.8072,2154.9768,11.356,-0.0718
1.353,55.7301,47.6064,14.2477,2.2371,515.3762,2152.1915,11.0973,-0.2921
1.354,53.6627,48.6285,14.1981,2.3075,514.891,2156.7276,11.0197,-0.2281
1.355,50.187,48.686,14.1137,2.3159,515.6414,2167.3391,10.9785,-0.6441
1.356,47.9889,49.2053,14.0359,2.2425,512.4867,2168.601,11.0621,-1.0626
1.357,47.1365,49.1653,13.9905,2.119,512.4341,2179.0073,11.2835,-0.5647
1.358,50.1721,49.3444,13.9616,2.005,509.8358,2186.549,11.3724,-0.1913
1.359,53.7279,49.8325,14.0451,1.9133,511.0599,2194.452,11.7085,-0.1896
1.36,60.182,49.9602,13.9876,1.7973,507.7978,2201.2925,11.9747,0.2267
1.361,65.7411,50.1211,14.0708,1.7554,507.4226,2206.2253,12.3796,0.659
1.362,70.3738,49.8414,14.113,1.7098,503.4205,2213.2912,12.5514,0.2987
1.363,72.6632,50.0141,14.1802,1.7503,505.6733,2220.5354,12.7699,0.1784
1.364,71.6804,49.9194,14.3422,1.7269,504.5445,2226.8368,12.9156,0.3419
1.365,70.0762,50.0524,14.3548,1.8406,505.6837,2235.9546,12.9751,0.2202
1.366,66.4165,49.7498,14.4815,1.9141,501.9557,2239.2605,12.8767,0.1923
1.367,63.574,49.5206,14.6265,2.0441,502.1496,2242.1374,12.8082,0.5718
1.368,61.0958,49.3403,14.7241,2.183,501.8296,2248.9913,12.5758,0.6472
1.369,59.3875,48.9765,14.6541,2.2348,501.754,2255.3848,12.4476,0.2264
1.37,59.4374,48.4843,14.6176,2.2882,498.9083,2248.9279,12.0636,0.2208
1.371,60.0015,48.4417,14.8542,2.2766,498.2845,2249.0948,11.6624,-0.0644
1.372,59.365,48.171,14.9032,2.2893,501.1387,2243.0309,11.4083,-0.549
1.373,56.3494,47.5959,14.9816,2.2145,499.3311,2244.5473,11.2649,-0.6936
1.374,52.763,46.9801,14.9555,2.0904,501.3482,2239.3711,11.0204,-0.4907
1.375,49.4496,47.1856,14.9799,2.0192,499.9996,2234.8538,10.9669,-0.5368
1.376,47.6412,46.6726,14.9444,1.8798,501.5544,2229.9718,11.1819,-0.5319
1.377,46.3587,46.0396,14.923,1.7946,500.9591,2219.2888,11.2131,0.0025
1.378,48.9494,45.7269,14.921,1.7643,500.6997,2213.8289,11.4495,0.1019
1.379,54.2285,45.8776,14.791,1.7253,500.6683,2209.5671,11.7,-0.3956
1.38,60.3258,45.3755,14.8438,1.7391,501.668,2201.4855,11.8763,-0.1429
1.381,65.6129,44.9934,14.6958,1.7551,501.0326,2193.3571,12.2672,0.0894
1.382,70.26,44.4274,14.6636,1.8306,502.437,2188.3812,12.6493,-0.0986
1.383,72.8869,44.4277,14.5019,1.9708,501.8817,2178.4936,12.8956,0.2187
1.384,72.6025,44.4106,14.381,2.0637,504.5641,2168.7679,12.9628,0.7867
1.385,69.9372,44.2535,14.4059,2.1563,503.0711,2161.9535,12.967,0.7907
1.386,66.4908,43.8811,14.3026,2.2694,504.9183,2157.0567,12.9877,0.4913
1.387,64.0275,44.1644,14.1732,2.3308,506.7482,2155.1997,12.7335,0.6651
1.388,61.2115,43.9931,14.1482,2.2969,504.8758,2153.2736,12.6103,0.2771
1.389,60.7025,44.2691,14.0793,2.2571,506.8874,2149.9889,12.2581,-0.2658
1.39,59.5905,44.2922,14.0919,2.2049,507.758,2150.624,11.9968,-0.3165
1.391,60.312,44.4497,14.1197,2.1126,509.5581,2152.3694,11.8178,-0.0863
1.392,59.6995,44.6276,13.9741,1.9534,509.8518,2152.0505,11.4165,-0.2941
1.393,56.1505,45.1421,14.0475,1.8509,512.3385,2155.7992,11.2671,-0.3723
1.394,53.1425,44.519,14.0574,1.7537,511.857,2159.8124,11.0921,0.052
1.395,50.2426,45.4025,14.1085,1.6981,513.5943,2164.3041,10.9609,-0.2754
1.396,47.3496,45.6925,14.0892,1.6968,513.8548,2172.2769,11.0347,-0.6837
1.397,47.4298,45.9269,14.2338,1.7175,516.2739,2176.9155,11.1574,-0.489
1.398,50.3077,46.3779,14.3328,1.7841,518.2692,2184.8451,11.4004,-0.4697
1.399,53.2971,46.3884,14.4246,1.8919,519.2344,2191.8045,11.645,-0.4207
1.4,59.6843,47.3005,14.4368,1.9783,519.9665,2198.2072,12.0624,-0.0191
1.401,66.7031,47.2226,14.6302,2.0898,523.0412,2206.3322,12.3413,0.5765
1.402,71.7216,47.8242,14.6515,2.2098,521.7136,2215.8532,12.6637,0.4854
1.403,72.1952,48.2857,14.7607,2.2757,523.7547,2221.8821,12.8634,0.4793
1.404,71.2447,48.9615,14.8629,2.2893,525.3217,2227.9029,12.9625,0.7022
1.405,70.0421,48.6125,14.9142,2.2774,526.0053,2231.9569,13.087,0.3638
1.406,66.5949,48.4752,14.8213,2.2259,526.9728,2239.0079,12.8544,-0.0479
1.407,62.5631,49.219,14.955,2.1282,527.8165,2246.3544,12.6289,0.3355
1.408,61.9658,49.5556,14.9489,2.0418,528.6764,2251.3255,12.5352,0.383
1.409,59.8253,50.0391,15.0546,1.9177,530.3845,2249.7134,12.3165,0.1805
1.41,60.3221,50.1189,15.0211,1.8458,532.3996,2250.0141,12.0081,0.2262
1.411,58.8599,49.8051,14.9633,1.7524,534.8371,2247.7831,11.6356,0.2307
1.412,59.1929,50.1679,14.8864,1.6836,534.1879,2249.3838,11.3971,-0.3435
1.413,56.2283,50.3714,14.8072,1.7044,534.3331,2243.759,11.1734,-0.6394
1.414,53.2242,50.0622,14.7493,1.7042,536.0956,2235.4499,11.0592,-0.6463
1.415,50.2569,49.671,14.6513,1.8018,535.8469,2236.4045,11.1041,-0.822
1.416,48.1161,49.5049,14.6142,1.9424,537.2644,2232.7692,11.1052,-0.7371
1.417,46.3933,49.7236,14.5089,2.0349,537.2671,2222.9167,11.2176,-0.2283
1.418,48.6099,48.9519,14.3476,2.1686,539.4061,2217.9946,11.4431,0.1132
1.419,54.1244,48.9787,14.2452,2.2107,538.371,2209.2021,11.7215,-0.0938
1.42,60.1434,48.6312,14.2075,2.314,538.0413,2202.48,12.0605,0.088
1.421,65.548,48.5539,14.0857,2.2893,537.8922,2192.7259,12.2931,0.3186
1.422,71.5895,48.1249,13.965,2.2992,539.4722,2186.6988,12.7378,-0.0753
1.423,73.3042,47.7206,14.0827,2.2214,540.5189,2181.9909,12.7685,-0.0321
1.424,72.6916,47.1446,13.9822,2.1199,540.7055,2171.0644,12.9272,0.4354
1.425,70.585,47.2255,14.0483,2.0131,540.4852,2165.5532,12.9723,0.4475
1.426,66.4364,46.6613,13.896,1.8858,540.0583,2157.3749,12.9982,0.4677
1.427,63.3587,45.9797,13.9913,1.7984,540.5818,2158.2539,12.8549,0.8354
1.428,60.7812,46.0,14.133,1.6994,538.9382,2151.3937,12.6622,0.6281
1.429,60.4232,45.4572,14.2194,1.7309,539.0532,2148.6641,12.3267,0.003
1.43,59.8278,45.4082,14.2015,1.6954,541.2573,2144.5416,12.0455,-0.1265
1.431,59.4492,44.8903,14.2927,1.7449,537.1675,2151.7696,11.6984,-0.1965
1.432,58.4764,44.769,14.3964,1.8767,539.2545,2152.8179,11.3609,-0.6031
1.433,56.4333,44.3663,14.4024,1.9812,537.4853,2157.2758,11.1465,-0.5768
1.434,53.122,44.1465,14.6418,2.0832,538.6381,2163.0358,11.0168,-0.2089
1.435,50.6483,44.3448,14.6493,2.1818,535.7904,2163.6831,10.9524,-0.2501
1.436,46.8685,44.3061,14.7019,2.2499,536.1529,2167.9243,11.0086,-0.3067
1.437,47.9192,43.9226,14.7585,2.2935,534.1401,2179.8137,11.205,-0.0399
1.438,49.5124,44.0093,14.8582,2.2782,531.8868,2182.9153,11.3244,-0.239
1.439,53.6507,43.8964,14.9772,2.2353,533.014,2196.9301,11.7226,-0.6446
1.44,59.4945,44.3668,14.9776,2.1584,531.8195,2199.8632,12.0442,-0.2601
1.441,66.469,44.472,15.0347,2.073,530.8342,2208.0247,12.3761,0.1389
1.442,70.8378,44.6552,14.9736,1.9552,529.8649,2218.2493,12.6288,0.2134
1.443,73.5959,44.6415,14.9411,1.8725,529.3312,2220.5031,12.8064,0.4595
1.444,71.9007,44.757,14.9643,1.7446,527.8561,2226.7285,12.9403,0.9664
1.445,69.49,45.3577,14.883,1.7029,527.4402,2236.3341,13.0236,0.6719
1.446,66.5111,45.7377,14.8378,1.6524,524.3379,2238.7744,12.9854,0.1657
1.447,62.975,45.6811,14.7534,1.7515,523.9978,2249.6345,12.7444,0.2525
1.448,61.7495,46.1459,14.7759,1.7651,522.8279,2247.2388,12.5338,0.0179
1.449,60.1193,46.7703,14.5494,1.8868,521.1581,2252.05,12.2739,-0.2334
1.45,60.5038,46.7108,14.4506,2.0034,520.3371,2250.47,11.9905,0.0399
1.451,59.8229,47.2903,14.5278,2.122,518.2835,2248.324,11.7179,0.185
1.452,58.8656,47.8243,14.2314,2.2134,518.7243,2247.6285,11.466,-0.0855
1.453,56.2778,47.9788,14.2749,2.2938,516.9827,2246.8349,11.246,-0.2874
1.454,53.4305,48.8102,14.2139,2.2958,517.0831,2243.495,11.0739,-0.2382
1.455,50.0277,48.6016,14.141,2.2818,513.8494,2234.4263,10.9751,-0.6577
1.456,47.6708,49.4875,14.0032,2.2572,512.9399,2229.5561,11.0488,-1.0503
1.457,47.0108,49.3906,14.0318,2.1364,512.6438,2222.2727,11.1621,-0.5139
1.458,50.3941,49.6592,14.08,2.0507,507.853,2216.0817,11.4677,-0.328
1.459,53.2125,50.1323,13.9522,1.9122,509.6019,2205.6679,11.7203,-0.1961
1.46,59.6757,50.2871,13.9688,1.8056,507.5409,2198.2881,12.0581,0.1454
1.461,65.1938,50.2508,14.0306,1.7683,507.3774,2192.8499,12.3457,0.5347
1.462,71.1457,50.1479,14.09,1.6711,506.8726,2183.4876,12.5341,0.2446
1.463,73.2348,50.207,14.1368,1.7224,506.4243,2177.9081,12.8325,0.0441
1.464,72.2417,49.3489,14.3031,1.7444,505.1061,2173.2136,12.8945,0.4349
1.465,70.463,49.995,14.3935,1.8179,505.6038,2164.9285,12.975,0.1649
1.466,66.1474,49.686,14.5275,1.9105,505.0887,2158.7977,13.0175,0.1785
1.467,62.7242,49.7578,14.5397,2.0335,501.3401,2147.9886,12.8339,0.5678
1.468,61.0187,49.1639,14.6696,2.1249,502.7632,2150.7179,12.5339,0.6735
1.469,59.7647,49.3703,14.7875,2.2078,504.4021,2149.1226,12.3854,0.1844
1.47,59.4798,48.9545,14.8799,2.2848,502.3156,2151.3656,12.0363,0.2107
1.471,60.0292,48.9032,14.7885,2.3115,500.4789,2148.8485,11.6332,-0.0213
1.472,58.3059,48.7436,14.8839,2.2518,499.2647,2150.3094,11.4111,-0.7277
1.473,55.6446,47.7548,14.8898,2.2424,501.3785,2155.894,11.2205,-0.8139
1.474,53.6596,47.367,14.9497,2.1327,500.8889,2159.9208,11.1077,-0.5005
1.475,49.7439,46.9113,15.0428,1.9641,499.6237,2162.1794,10.8849,-0.4707
1.476,46.5717,46.4801,15.0014,1.9144,499.3851,2174.6134,11.0643,-0.3915
1.477,46.9367,46.1879,14.8972,1.8068,499.0085,2177.031,11.1998,0.0159
1.478,48.4539,46.2748,14.8783,1.7213,499.674,2185.6682,11.4211,0.0138
1.479,53.553,45.361,14.8211,1.7211,499.9486,2195.3238,11.6556,-0.2581
1.48,59.7614,45.7042,14.8214,1.7549,501.4924,2201.5735,12.0347,-0.1588
1.481,65.7943,45.0076,14.7866,1.7884,500.8887,2213.0912,12.4079,0.0528
1.482,70.1846,44.5486,14.6004,1.8334,501.3196,2210.6576,12.5967,-0.0676
1.483,73.1058,44.2207,14.5051,1.9506,501.641,2225.2902,12.698,0.2485
1.484,73.5379,44.2558,14.4703,2.0838,503.2917,2224.8007,12.9356,0.7938
1.485,69.2812,44.2858,14.2958,2.1593,503.5432,2232.8695,12.9876,0.7249
1.486,65.488,44.0794,14.2069,2.2523,503.1447,2240.5323,13.0286,0.5213
1.487,64.0239,44.2519,14.1552,2.3166,506.3568,2239.782,12.8119,0.6894
1.488,61.2931,43.6649,14.16,2.2807,504.9758,2247.1577,12.6097,0.3316
1.489,60.4847,44.0845,14.0407,2.2194,508.286,2249.5345,12.2997,-0.3126
1.49,60.6196,43.9062,14.0155,2.183,505.8548,2250.4413,12.0069,-0.2531
1.491,59.6317,44.4979,14.0393,2.0828,508.4831,2246.076,11.7047,-0.0631
1.492,58.9412,44.4263,14.0937,1.9662,511.6025,2252.4907,11.3384,-0.28
1.493,56.5909,44.6399,13.9845,1.8627,511.0756,2243.0282,11.2801,-0.157
1.494,53.6145,45.0864,13.9798,1.7741,512.839,2239.6121,10.9902,0.0562
1.495,49.6603,45.1507,13.9874,1.713,514.299,2234.7974,10.9699,-0.2888
1.496,47.8443,45.5605,14.1811,1.7011,514.224,2230.2716,11.0392,-0.6971
1.497,47.8946,46.0147,14.2979,1.7152,515.7975,2222.7299,11.2766,-0.529
1.498,49.4143,45.8932,14.3748,1.8022,515.6649,2219.9987,11.4159,-0.4147
1.499,53.3762,46.7694,14.3646,1.9061,518.8582,2206.9897,11.7631,-0.4687
1.5,59.8071,47.0922,14.485,1.9806,518.7644,2200.6141,12.1084,-0.0314
1.501,64.6026,47.2346,14.5012,2.111,522.0235,2193.2153,12.356,0.571
1.502,71.0632,47.8709,14.6569,2.1992,522.5513,2181.7016,12.5917,0.4745
1.503,72.9187,47.9344,14.7186,2.2738,523.477,2177.1918,12.8163,0.6137
1.504,72.9134,48.3961,14.7603,2.2895,523.0184,2170.5514,12.8979,0.7569
1.505,70.136,48.7164,14.8532,2.2567,524.9935,2160.8817,13.0279,0.2903
1.506,65.6995,49.0696,14.8808,2.2528,526.4187,2161.8572,12.9462,-0.1028
1.507,63.965,49.0908,14.9916,2.1317,527.8684,2150.7044,12.8198,0.3214
1.508,61.5364,49.5039,15.0484,2.0173,531.2703,2151.1417,12.64,0.3235
1.509,60.4246,49.4958,14.9471,1.9743,532.3631,2149.5349,12.3512,0.1096
1.51,59.5375,50.1802,14.9973,1.8402,532.1467,2147.0154,11.9943,0.3108
1.511,59.4765,50.2207,14.9227,1.7936,535.0115,2151.849,11.655,0.3135
1.512,59.1335,50.0014,14.8768,1.7177,533.8906,2154.2253,11.4584,-0.4005
1.513,56.4905,49.9272,14.7517,1.7042,533.5084,2153.7321,11.1309,-0.6453
1.514,53.2987,50.0069,14.6835,1.7072,535.5382,2158.7631,11.0463,-0.5525
1.515,49.983,49.5872,14.7435,1.8279,534.9451,2164.2529,11.1503,-0.8695
1.516,47.944,49.4319,14.5751,1.9168,536.8154,2169.8615,11.0848,-0.8173
1.517,47.6289,49.594,14.4698,2.0398,538.6087,2176.8436,11.0582,-0.2193
1.518,49.4151,49.2611,14.3464,2.163,538.314,2182.2815,11.4549,0.1517
1.519,54.7326,49.0733,14.2474,2.2404,536.9496,2194.4322,11.6254,-0.0168
1.52,60.1417,48.7729,14.259,2.2676,539.2676,2197.5179,12.0331,0.1676
1.521,66.4629,48.6911,14.0903,2.2848,540.3913,2206.5699,12.3344,0.3312
1.522,70.7073,48.1868,14.0338,2.2614,541.0886,2218.1008,12.6551,-0.0726
1.523,73.4539,48.0533,14.0446,2.1932,539.3435,2222.2632,12.8487,-0.0588
1.524,72.1538,47.5719,13.948,2.1066,539.5884,2228.0292,12.9515,0.5604
1.525,69.0429,46.881,14.0321,1.9907,541.6023,2235.4775,12.9486,0.5148
1.526,66.1795,46.6886,13.9594,1.8993,537.3694,2242.7378,12.9708,0.4959
1.527,63.1231,46.5174,13.9741,1.7968,539.8263,2249.1875,12.8587,0.8159
1.528,61.1007,45.8526,14.1212,1.7732,540.6758,2244.8842,12.6182,0.7148
1.529,59.8937,45.6864,14.1361,1.7406,538.1541,2250.3153,12.3559,-0.0668
1.53,60.0969,45.2757,14.1193,1.7266,538.4425,2250.2699,11.9352,-0.1175
1.531,58.4168,44.9281,14.2437,1.7843,539.8913,2249.6395,11.673,-0.2975
1.532,59.048,44.4797,14.3741,1.8503,539.6452,2247.9181,11.3759,-0.7396
1.533,56.9136,44.2129,14.4804,1.9591,537.8432,2244.29,11.1559,-0.5407
1.534,53.9784,44.6607,14.5141,2.0459,536.5968,2242.8071,11.1081,-0.1455
1.535,50.0423,44.2951,14.6215,2.1822,537.046,2233.3139,11.06,-0.2365
1.536,47.6967,43.9565,14.7732,2.2509,534.1132,2227.6898,11.0685,-0.3016
1.537,47.5122,43.7539,14.8556,2.2956,535.6002,2222.1913,11.2035,-0.2005
1.538,50.1157,44.0885,14.9312,2.2688,535.0509,2216.9156,11.4633,-0.1875
1.539,53.9311,43.8141,14.9275,2.236,533.2485,2209.1283,11.7145,-0.6613
1.54,59.8831,44.2372,14.9791,2.1849,531.5462,2202.874,11.9691,-0.3339
1.541,66.5084,44.4357,14.8946,2.0524,532.6679,2190.1453,12.3905,0.1889
1.542,70.8691,44.5359,15.0303,1.9531,526.2769,2185.6434,12.4884,0.2024
1.543,72.3177,45.002,14.9946,1.8507,531.4315,2176.1131,12.9116,0.5396
1.544,72.2665,44.8052,14.89,1.7644,527.8888,2167.9219,12.9098,1.0135
1.545,71.0894,45.2047,14.9889,1.7128,525.5388,2165.8608,12.9915,0.6975
1.546,67.0386,45.4126,14.8305,1.7449,524.3778,2159.1571,12.95,0.2631
1.547,63.2229,45.5851,14.7322,1.7396,523.8286,2152.605,12.8164,0.2321
1.548,60.7557,46.3433,14.655,1.7938,523.9384,2154.2405,12.5875,0.1543
1.549,59.6554,46.6142,14.5304,1.941,520.0707,2150.8855,12.2553,-0.2319
1.55,60.1102,47.0739,14.4621,2.0008,520.8859,2149.5968,12.0384,-0.0187
1.551,59.5755,47.6785,14.4519,2.1199,518.1236,2151.2216,11.6681,0.2025
1.552,59.3933,47.3684,14.2556,2.1915,517.6126,2151.1722,11.3739,-0.1317
1.553,56.5598,47.9361,14.218,2.2625,514.7581,2155.5185,11.1852,-0.236
1.554,53.6653,48.0798,14.0453,2.2931,515.2821,2159.4469,11.08,-0.1771
1.555,48.8213,48.7252,13.9573,2.3006,514.5951,2164.2658,10.943,-0.7161
1.556,47.4472,49.1556,14.0404,2.2317,512.3215,2169.8979,10.9853,-0.8877
1.557,47.7645,49.6677,13.9834,2.1555,512.9236,2174.933,11.222,-0.494
1.558,49.1312,49.6781,13.9887,2.0252,510.0163,2185.8111,11.3813,-0.2883
1.559,54.1303,49.6695,14.0445,1.9511,508.8693,2190.8792,11.6914,-0.1707
1.56,60.0912,50.0142,14.0429,1.8113,507.3074,2198.9388,11.9694,0.3054
1.561,65.926,50.1755,14.0278,1.7033,507.7656,2209.6631,12.2824,0.5784
